store,item,date,sales_forecast,day_in_forecast
9,1,2018-02-25,24.247782,56
9,1,2018-02-26,22.9944,57
9,1,2018-02-27,25.03232,58
9,1,2018-02-28,24.458109,59
9,1,2018-03-01,26.074106,60
9,1,2018-03-02,25.562546,61
9,1,2018-03-03,22.93572,62
9,1,2018-03-04,24.418741,63
9,1,2018-03-05,23.977594,64
9,1,2018-03-06,24.22146,65
9,1,2018-03-07,23.922308,66
9,1,2018-03-08,22.560192,67
9,1,2018-03-09,23.342234,68
9,1,2018-03-10,21.016804,69
9,1,2018-03-11,21.97796,70
9,1,2018-03-12,22.399624,71
9,1,2018-03-13,24.09186,72
9,1,2018-03-14,23.79139,73
9,1,2018-03-15,22.963242,74
9,1,2018-03-16,23.312757,75
9,1,2018-03-17,22.907146,76
9,1,2018-03-18,21.992828,77
9,1,2018-03-19,23.257908,78
9,1,2018-03-20,23.634544,79
9,1,2018-03-21,24.42639,80
9,1,2018-03-22,24.42142,81
9,1,2018-03-23,24.720963,82
9,1,2018-03-24,22.479572,83
9,1,2018-03-25,23.676346,84
9,1,2018-03-26,21.268705,85
9,1,2018-03-27,23.45235,86
9,1,2018-03-28,24.567299,87
9,1,2018-03-29,23.531794,88
9,1,2018-03-30,23.904697,89
9,1,2018-03-31,22.393238,90
10,1,2018-01-01,28.139528,1
10,1,2018-01-02,30.248907,2
10,1,2018-01-03,31.026875,3
10,1,2018-01-04,30.571302,4
10,1,2018-01-05,31.398304,5
10,1,2018-01-06,26.579063,6
10,1,2018-01-07,28.668,7
10,1,2018-01-08,29.336689,8
10,1,2018-01-09,31.102184,9
10,1,2018-01-10,31.189732,10
10,1,2018-01-11,27.310617,11
10,1,2018-01-12,30.499605,12
10,1,2018-01-13,28.24412,13
10,1,2018-01-14,30.59744,14
10,1,2018-01-15,29.854046,15
10,1,2018-01-16,29.827978,16
10,1,2018-01-17,29.72419,17
10,1,2018-01-18,30.568193,18
10,1,2018-01-19,30.286495,19
10,1,2018-01-20,30.066462,20
10,1,2018-01-21,30.949205,21
10,1,2018-01-22,30.437836,22
10,1,2018-01-23,30.890644,23
10,1,2018-01-24,33.334133,24
10,1,2018-01-25,29.802675,25
10,1,2018-01-26,28.368246,26
10,1,2018-01-27,29.629839,27
10,1,2018-01-28,28.635614,28
10,1,2018-01-29,29.40958,29
10,1,2018-01-30,28.791275,30
10,1,2018-01-31,28.7776,31
10,1,2018-02-01,27.020878,32
10,1,2018-02-02,27.668718,33
10,1,2018-02-03,26.960056,34
10,1,2018-02-04,26.304373,35
10,1,2018-02-05,27.26496,36
10,1,2018-02-06,26.123098,37
10,1,2018-02-07,26.762882,38
10,1,2018-02-08,27.126102,39
10,1,2018-02-09,28.459393,40
10,1,2018-02-10,25.724453,41
10,1,2018-02-11,27.494415,42
10,1,2018-02-12,26.205608,43
10,1,2018-02-13,27.666948,44
10,1,2018-02-14,26.46187,45
10,1,2018-02-15,26.696241,46
10,1,2018-02-16,27.48511,47
10,1,2018-02-17,23.928816,48
10,1,2018-02-18,29.177652,49
10,1,2018-02-19,25.859756,50
10,1,2018-02-20,28.664236,51
10,1,2018-02-21,28.528677,52
10,1,2018-02-22,29.31447,53
10,1,2018-02-23,27.175306,54
10,1,2018-02-24,26.88713,55
10,1,2018-02-25,26.195232,56
10,1,2018-02-26,24.788305,57
10,1,2018-02-27,27.070833,58
10,1,2018-02-28,26.410057,59
10,1,2018-03-01,28.211891,60
10,1,2018-03-02,27.613823,61
10,1,2018-03-03,24.727833,62
10,1,2018-03-04,26.373917,63
10,1,2018-03-05,25.884443,64
10,1,2018-03-06,26.179941,65
10,1,2018-03-07,25.830029,66
10,1,2018-03-08,24.351446,67
10,1,2018-03-09,25.192326,68
10,1,2018-03-10,22.636795,69
10,1,2018-03-11,23.69691,70
10,1,2018-03-12,24.180267,71
10,1,2018-03-13,26.056993,72
10,1,2018-03-14,25.696571,73
10,1,2018-03-15,24.781345,74
10,1,2018-03-16,25.16288,75
10,1,2018-03-17,24.727905,76
10,1,2018-03-18,23.711075,77
10,1,2018-03-19,25.090298,78
10,1,2018-03-20,25.522367,79
10,1,2018-03-21,26.412567,80
10,1,2018-03-22,26.405535,81
10,1,2018-03-23,26.719837,82
10,1,2018-03-24,24.23802,83
10,1,2018-03-25,25.580994,84
10,1,2018-03-26,22.897276,85
10,1,2018-03-27,25.295115,86
10,1,2018-03-28,26.566322,87
10,1,2018-03-29,25.431057,88
10,1,2018-03-30,25.806248,89
10,1,2018-03-31,24.181665,90
1,2,2018-01-01,58.973,1
1,2,2018-01-02,63.96878,2
1,2,2018-01-03,65.919586,3
1,2,2018-01-04,65.09152,4
1,2,2018-01-05,66.97717,5
1,2,2018-01-06,54.378777,6
1,2,2018-01-07,60.49053,7
1,2,2018-01-08,61.64095,8
1,2,2018-01-09,66.57546,9
1,2,2018-01-10,66.51028,10
1,2,2018-01-11,56.701355,11
1,2,2018-01-12,64.956024,12
1,2,2018-01-13,58.910034,13
1,2,2018-01-14,66.036064,14
1,2,2018-01-15,62.847748,15
1,2,2018-01-16,63.0716,16
1,2,2018-01-17,62.677,17
1,2,2018-01-18,65.359566,18
1,2,2018-01-19,64.48933,19
1,2,2018-01-20,63.637062,20
1,2,2018-01-21,65.93899,21
1,2,2018-01-22,64.82303,22
1,2,2018-01-23,65.580765,23
1,2,2018-01-24,71.94034,24
1,2,2018-01-25,62.845676,25
1,2,2018-01-26,59.01019,26
1,2,2018-01-27,62.326477,27
1,2,2018-01-28,60.171494,28
1,2,2018-01-29,62.02992,29
1,2,2018-01-30,60.26783,30
1,2,2018-01-31,60.527454,31
1,2,2018-02-01,55.684853,32
1,2,2018-02-02,57.618855,33
1,2,2018-02-03,56.0666,34
1,2,2018-02-04,54.28171,35
1,2,2018-02-05,56.292793,36
1,2,2018-02-06,53.829617,37
1,2,2018-02-07,55.292374,38
1,2,2018-02-08,56.240856,39
1,2,2018-02-09,59.70281,40
1,2,2018-02-10,52.76232,41
1,2,2018-02-11,57.288033,42
1,2,2018-02-12,54.110214,43
1,2,2018-02-13,57.85684,44
1,2,2018-02-14,54.75098,45
1,2,2018-02-15,54.88129,46
1,2,2018-02-16,57.203293,47
1,2,2018-02-17,48.217724,48
1,2,2018-02-18,61.409145,49
1,2,2018-02-19,53.091335,50
1,2,2018-02-20,60.135017,51
1,2,2018-02-21,59.730717,52
1,2,2018-02-22,61.84718,53
1,2,2018-02-23,56.60533,54
1,2,2018-02-24,55.39183,55
1,2,2018-02-25,53.90913,56
1,2,2018-02-26,50.407192,57
1,2,2018-02-27,56.341442,58
1,2,2018-02-28,54.427834,59
1,2,2018-03-01,58.736,60
1,2,2018-03-02,57.232777,61
1,2,2018-03-03,50.180885,62
1,2,2018-03-04,54.26811,63
1,2,2018-03-05,53.094883,64
1,2,2018-03-06,54.233597,65
1,2,2018-03-07,53.099346,66
1,2,2018-03-08,49.461853,67
1,2,2018-03-09,51.621246,68
1,2,2018-03-10,45.327988,69
1,2,2018-03-11,47.92938,70
1,2,2018-03-12,49.043045,71
1,2,2018-03-13,53.99505,72
1,2,2018-03-14,52.788322,73
1,2,2018-03-15,50.731277,74
1,2,2018-03-16,51.52903,75
1,2,2018-03-17,50.629562,76
1,2,2018-03-18,47.834488,77
1,2,2018-03-19,51.05064,78
1,2,2018-03-20,52.402565,79
1,2,2018-03-21,54.856567,80
1,2,2018-03-22,54.55532,81
1,2,2018-03-23,55.24153,82
1,2,2018-03-24,49.271427,83
1,2,2018-03-25,52.547295,84
1,2,2018-03-26,45.93706,85
1,2,2018-03-27,51.683662,86
1,2,2018-03-28,55.134922,87
1,2,2018-03-29,52.49892,88
1,2,2018-03-30,53.14451,89
1,2,2018-03-31,49.590546,90
2,2,2018-01-01,79.779686,1
2,2,2018-01-02,86.87563,2
2,2,2018-01-03,89.72726,3
2,2,2018-01-04,88.67008,4
2,2,2018-01-05,91.29325,5
2,2,2018-01-06,72.86365,6
2,2,2018-01-07,82.09185,7
2,2,2018-01-08,83.55549,8
2,2,2018-01-09,90.90174,9
2,2,2018-01-10,90.657104,10
2,2,2018-01-11,76.45223,11
2,2,2018-01-12,88.539375,12
2,2,2018-01-13,79.581024,13
2,2,2018-01-14,90.452835,14
2,2,2018-01-15,85.22492,15
2,2,2018-01-16,85.70702,16
2,2,2018-01-17,85.06152,17
2,2,2018-01-18,89.22848,18
2,2,2018-01-19,87.83809,19
2,2,2018-01-20,86.50262,20
2,2,2018-01-21,89.87776,21
2,2,2018-01-22,88.284546,22
2,2,2018-01-23,89.27556,23
2,2,2018-01-24,98.49896,24
2,2,2018-01-25,85.312294,25
2,2,2018-01-26,79.620995,26
2,2,2018-01-27,84.528015,27
2,2,2018-01-28,81.50929,28
2,2,2018-01-29,84.175354,29
2,2,2018-01-30,81.55601,30
2,2,2018-01-31,82.08286,31
2,2,2018-02-01,74.86896,32
2,2,2018-02-02,77.76385,33
2,2,2018-02-03,75.642654,34
2,2,2018-02-04,72.97874,35
2,2,2018-02-05,75.74468,36
2,2,2018-02-06,72.329636,37
2,2,2018-02-07,74.37354,38
2,2,2018-02-08,75.78865,39
2,2,2018-02-09,80.83992,40
2,2,2018-02-10,70.78198,41
2,2,2018-02-11,77.35706,42
2,2,2018-02-12,72.770515,43
2,2,2018-02-13,78.21156,44
2,2,2018-02-14,73.70996,45
2,2,2018-02-15,73.719185,46
2,2,2018-02-16,77.211,47
2,2,2018-02-17,64.189445,48
2,2,2018-02-18,83.26131,49
2,2,2018-02-19,71.283905,50
2,2,2018-02-20,81.388596,51
2,2,2018-02-21,80.7492,52
2,2,2018-02-22,83.91906,53
2,2,2018-02-23,76.37305,54
2,2,2018-02-24,74.484436,55
2,2,2018-02-25,72.39484,56
2,2,2018-02-26,67.38095,57
2,2,2018-02-27,76.03095,58
2,2,2018-02-28,73.141815,59
2,2,2018-03-01,79.265564,60
2,2,2018-03-02,77.1217,61
2,2,2018-03-03,66.97436,62
2,2,2018-03-04,72.88341,63
2,2,2018-03-05,71.23959,64
2,2,2018-03-06,73.05087,65
2,2,2018-03-07,71.32666,66
2,2,2018-03-08,66.09378,67
2,2,2018-03-09,69.19412,68
2,2,2018-03-10,60.18337,69
2,2,2018-03-11,63.90799,70
2,2,2018-03-12,65.45494,71
2,2,2018-03-13,72.71713,72
2,2,2018-03-14,70.856606,73
2,2,2018-03-15,67.98372,74
2,2,2018-03-16,69.06,75
2,2,2018-03-17,67.84478,76
2,2,2018-03-18,63.701263,77
2,2,2018-03-19,68.255035,78
2,2,2018-03-20,70.3223,79
2,2,2018-03-21,73.927124,80
2,2,2018-03-22,73.37091,81
2,2,2018-03-23,74.36618,82
2,2,2018-03-24,65.83884,83
2,2,2018-03-25,70.50949,84
2,2,2018-03-26,61.10098,85
2,2,2018-03-27,69.19499,86
2,2,2018-03-28,74.30475,87
2,2,2018-03-29,70.561615,88
2,2,2018-03-30,71.40326,89
2,2,2018-03-31,66.47021,90
3,2,2018-01-01,70.9585,1
3,2,2018-01-02,77.09801,2
3,2,2018-01-03,79.57733,3
3,2,2018-01-04,78.66486,4
3,2,2018-01-05,80.90968,5
3,2,2018-01-06,65.002205,6
3,2,2018-01-07,72.88711,7
3,2,2018-01-08,74.22529,8
3,2,2018-01-09,80.54885,9
3,2,2018-01-10,80.38185,10
3,2,2018-01-11,68.07008,11
3,2,2018-01-12,78.49551,12
3,2,2018-01-13,70.75929,13
3,2,2018-01-14,80.05526,14
3,2,2018-01-15,75.702576,15
3,2,2018-01-16,76.07258,16
3,2,2018-01-17,75.51744,17
3,2,2018-01-18,79.0821,18
3,2,2018-01-19,77.90177,19
3,2,2018-01-20,76.77246,20
3,2,2018-01-21,79.66821,21
3,2,2018-01-22,78.29557,22
3,2,2018-01-23,79.20377,23
3,2,2018-01-24,87.158806,24
3,2,2018-01-25,75.73806,25
3,2,2018-01-26,70.86442,26
3,2,2018-01-27,75.06138,27
3,2,2018-01-28,72.39984,28
3,2,2018-01-29,74.74714,29
3,2,2018-01-30,72.50951,30
3,2,2018-01-31,72.88654,31
3,2,2018-02-01,66.72401,32
3,2,2018-02-02,69.18606,33
3,2,2018-02-03,67.354774,34
3,2,2018-02-04,65.010704,35
3,2,2018-02-05,67.48851,36
3,2,2018-02-06,64.480896,37
3,2,2018-02-07,66.27777,38
3,2,2018-02-08,67.4906,39
3,2,2018-02-09,71.83982,40
3,2,2018-02-10,63.125793,41
3,2,2018-02-11,68.80982,42
3,2,2018-02-12,64.86683,43
3,2,2018-02-13,69.55671,44
3,2,2018-02-14,65.67134,45
3,2,2018-02-15,65.73579,46
3,2,2018-02-16,68.71392,47
3,2,2018-02-17,57.430565,48
3,2,2018-02-18,73.95378,49
3,2,2018-02-19,63.577637,50
3,2,2018-02-20,72.34082,51
3,2,2018-02-21,71.83704,52
3,2,2018-02-22,74.558975,53
3,2,2018-02-23,67.98191,54
3,2,2018-02-24,66.40005,55
3,2,2018-02-25,64.562004,56
3,2,2018-02-26,60.210068,57
3,2,2018-02-27,67.63641,58
3,2,2018-02-28,65.21142,59
3,2,2018-03-01,70.55124,60
3,2,2018-03-02,68.656334,61
3,2,2018-03-03,59.867237,62
3,2,2018-03-04,64.97631,63
3,2,2018-03-05,63.51583,64
3,2,2018-03-06,65.049934,65
3,2,2018-03-07,63.6195,66
3,2,2018-03-08,59.051323,67
3,2,2018-03-09,61.736427,68
3,2,2018-03-10,53.88947,69
3,2,2018-03-11,57.16423,70
3,2,2018-03-12,58.472416,71
3,2,2018-03-13,64.77455,72
3,2,2018-03-14,63.1882,73
3,2,2018-03-15,60.66988,74
3,2,2018-03-16,61.64289,75
3,2,2018-03-17,60.557003,76
3,2,2018-03-18,56.987663,77
3,2,2018-03-19,60.972214,78
3,2,2018-03-20,62.727604,79
3,2,2018-03-21,65.82354,80
3,2,2018-03-22,65.388336,81
3,2,2018-03-23,66.24871,82
3,2,2018-03-24,58.796474,83
3,2,2018-03-25,62.892548,84
3,2,2018-03-26,54.68262,85
3,2,2018-03-27,61.780445,86
3,2,2018-03-28,66.19845,87
3,2,2018-03-29,62.915005,88
3,2,2018-03-30,63.65889,89
3,2,2018-03-31,59.312435,90
4,2,2018-01-01,66.34283,1
4,2,2018-01-02,72.06653,2
4,2,2018-01-03,74.36259,3
4,2,2018-01-04,73.443535,4
4,2,2018-01-05,75.58519,5
4,2,2018-01-06,60.96069,6
4,2,2018-01-07,68.16524,7
4,2,2018-01-08,69.4045,8
4,2,2018-01-09,75.15395,9
4,2,2018-01-10,75.064095,10
4,2,2018-01-11,63.78653,11
4,2,2018-01-12,73.31118,12
4,2,2018-01-13,66.212456,13
4,2,2018-01-14,74.70861,14
4,2,2018-01-15,70.772606,15
4,2,2018-01-16,71.08506,16
4,2,2018-01-17,70.61989,17
4,2,2018-01-18,73.84538,18
4,2,2018-01-19,72.72898,19
4,2,2018-01-20,71.77019,20
4,2,2018-01-21,74.45543,21
4,2,2018-01-22,73.10524,22
4,2,2018-01-23,73.98316,23
4,2,2018-01-24,81.30881,24
4,2,2018-01-25,70.82813,25
4,2,2018-01-26,66.36685,26
4,2,2018-01-27,70.18958,27
4,2,2018-01-28,67.714714,28
4,2,2018-01-29,69.88804,29
4,2,2018-01-30,67.84258,30
4,2,2018-01-31,68.2132,31
4,2,2018-02-01,62.53575,32
4,2,2018-02-02,64.80401,33
4,2,2018-02-03,63.05538,34
4,2,2018-02-04,60.9088,35
4,2,2018-02-05,63.20054,36
4,2,2018-02-06,60.426964,37
4,2,2018-02-07,62.072582,38
4,2,2018-02-08,63.155403,39
4,2,2018-02-09,67.162964,40
4,2,2018-02-10,59.178997,41
4,2,2018-02-11,64.40104,42
4,2,2018-02-12,60.77177,43
4,2,2018-02-13,65.07967,44
4,2,2018-02-14,61.512257,45
4,2,2018-02-15,61.614193,46
4,2,2018-02-16,64.33191,47
4,2,2018-02-17,53.928795,48
4,2,2018-02-18,69.19004,49
4,2,2018-02-19,59.602737,50
4,2,2018-02-20,67.65399,51
4,2,2018-02-21,67.17051,52
4,2,2018-02-22,69.692154,53
4,2,2018-02-23,63.621315,54
4,2,2018-02-24,62.213642,55
4,2,2018-02-25,60.504837,56
4,2,2018-02-26,56.47062,57
4,2,2018-02-27,63.310318,58
4,2,2018-02-28,61.088516,59
4,2,2018-03-01,66.05905,60
4,2,2018-03-02,64.2528,61
4,2,2018-03-03,56.168137,62
4,2,2018-03-04,60.878017,63
4,2,2018-03-05,59.548782,64
4,2,2018-03-06,60.904255,65
4,2,2018-03-07,59.600456,66
4,2,2018-03-08,55.38734,67
4,2,2018-03-09,57.857063,68
4,2,2018-03-10,50.63473,69
4,2,2018-03-11,53.652718,70
4,2,2018-03-12,54.86341,71
4,2,2018-03-13,60.674408,72
4,2,2018-03-14,59.242046,73
4,2,2018-03-15,56.895546,74
4,2,2018-03-16,57.776405,75
4,2,2018-03-17,56.766243,76
4,2,2018-03-18,53.52694,77
4,2,2018-03-19,57.197968,78
4,2,2018-03-20,58.754517,79
4,2,2018-03-21,61.604877,80
4,2,2018-03-22,61.241203,81
4,2,2018-03-23,62.05051,82
4,2,2018-03-24,55.14263,83
4,2,2018-03-25,58.945896,84
4,2,2018-03-26,51.354786,85
4,2,2018-03-27,57.938427,86
4,2,2018-03-28,61.987316,87
4,2,2018-03-29,58.94867,88
4,2,2018-03-30,59.6339,89
4,2,2018-03-31,55.598427,90
5,2,2018-01-01,48.59167,1
5,2,2018-01-02,52.572273,2
5,2,2018-01-03,54.086803,3
5,2,2018-01-04,53.410336,4
5,2,2018-01-05,54.897224,5
5,2,2018-01-06,45.075684,6
5,2,2018-01-07,49.711514,7
5,2,2018-01-08,50.7377,8
5,2,2018-01-09,54.537945,9
5,2,2018-01-10,54.52653,10
5,2,2018-01-11,46.830482,11
5,2,2018-01-12,53.261436,12
5,2,2018-01-13,48.56672,13
5,2,2018-01-14,53.987392,14
5,2,2018-01-15,51.705597,15
5,2,2018-01-16,51.834885,16
5,2,2018-01-17,51.528,17
5,2,2018-01-18,53.59612,18
5,2,2018-01-19,52.894302,19
5,2,2018-01-20,52.306065,20
5,2,2018-01-21,54.091137,21
5,2,2018-01-22,53.1462,22
5,2,2018-01-23,53.848576,23
5,2,2018-01-24,58.79801,24
5,2,2018-01-25,51.68571,25
5,2,2018-01-26,48.69007,26
5,2,2018-01-27,51.304142,27
5,2,2018-01-28,49.49748,28
5,2,2018-01-29,51.01169,29
5,2,2018-01-30,49.651337,30
5,2,2018-01-31,49.800697,31
5,2,2018-02-01,46.104065,32
5,2,2018-02-02,47.51407,33
5,2,2018-02-03,46.30678,34
5,2,2018-02-04,44.90254,35
5,2,2018-02-05,46.556374,36
5,2,2018-02-06,44.530308,37
5,2,2018-02-07,45.70445,38
5,2,2018-02-08,46.442593,39
5,2,2018-02-09,49.15782,40
5,2,2018-02-10,43.68371,41
5,2,2018-02-11,47.25487,42
5,2,2018-02-12,44.753113,43
5,2,2018-02-13,47.686207,44
5,2,2018-02-14,45.26485,45
5,2,2018-02-15,45.460148,46
5,2,2018-02-16,47.222393,47
5,2,2018-02-17,40.145016,48
5,2,2018-02-18,50.51913,49
5,2,2018-02-19,43.997417,50
5,2,2018-02-20,49.504593,51
5,2,2018-02-21,49.21982,52
5,2,2018-02-22,50.867584,53
5,2,2018-02-23,46.70434,54
5,2,2018-02-24,45.84658,55
5,2,2018-02-25,44.62883,56
5,2,2018-02-26,41.861107,57
5,2,2018-02-27,46.475067,58
5,2,2018-02-28,45.05517,59
5,2,2018-03-01,48.498707,60
5,2,2018-03-02,47.262913,61
5,2,2018-03-03,41.695038,62
5,2,2018-03-04,44.93673,63
5,2,2018-03-05,43.97232,64
5,2,2018-03-06,44.831318,65
5,2,2018-03-07,43.999146,66
5,2,2018-03-08,41.096226,67
5,2,2018-03-09,42.765957,68
5,2,2018-03-10,37.796062,69
5,2,2018-03-11,39.87522,70
5,2,2018-03-12,40.72184,71
5,2,2018-03-13,44.60935,72
5,2,2018-03-14,43.727055,73
5,2,2018-03-15,42.053604,74
5,2,2018-03-16,42.717056,75
5,2,2018-03-17,41.971306,76
5,2,2018-03-18,39.806107,77
5,2,2018-03-19,42.387707,78
5,2,2018-03-20,43.40059,79
5,2,2018-03-21,45.290073,80
5,2,2018-03-22,45.109386,81
5,2,2018-03-23,45.673447,82
5,2,2018-03-24,40.90928,83
5,2,2018-03-25,43.510395,84
5,2,2018-03-26,38.285267,85
5,2,2018-03-27,42.835873,86
5,2,2018-03-28,45.570194,87
5,2,2018-03-29,43.44577,88
5,2,2018-03-30,43.973038,89
5,2,2018-03-31,41.094406,90
6,2,2018-01-01,49.74707,1
6,2,2018-01-02,53.84868,2
6,2,2018-01-03,55.469406,3
6,2,2018-01-04,54.715687,4
6,2,2018-01-05,56.28045,5
6,2,2018-01-06,46.1436,6
6,2,2018-01-07,50.97372,7
6,2,2018-01-08,51.984394,8
6,2,2018-01-09,55.89768,9
6,2,2018-01-10,55.889866,10
6,2,2018-01-11,47.988,11
6,2,2018-01-12,54.61965,12
6,2,2018-01-13,49.733074,13
6,2,2018-01-14,55.385834,14
6,2,2018-01-15,52.97629,15
6,2,2018-01-16,53.11569,16
6,2,2018-01-17,52.81998,17
6,2,2018-01-18,54.958057,18
6,2,2018-01-19,54.201447,19
6,2,2018-01-20,53.576675,20
6,2,2018-01-21,55.458424,21
6,2,2018-01-22,54.46363,22
6,2,2018-01-23,55.178917,23
6,2,2018-01-24,60.24823,24
6,2,2018-01-25,52.988983,25
6,2,2018-01-26,49.90379,26
6,2,2018-01-27,52.54206,27
6,2,2018-01-28,50.73991,28
6,2,2018-01-29,52.26282,29
6,2,2018-01-30,50.890255,30
6,2,2018-01-31,51.077503,31
6,2,2018-02-01,47.21654,32
6,2,2018-02-02,48.70736,33
6,2,2018-02-03,47.440166,34
6,2,2018-02-04,45.95732,35
6,2,2018-02-05,47.669865,36
6,2,2018-02-06,45.602505,37
6,2,2018-02-07,46.799507,38
6,2,2018-02-08,47.548145,39
6,2,2018-02-09,50.358105,40
6,2,2018-02-10,44.757412,41
6,2,2018-02-11,48.390617,42
6,2,2018-02-12,45.83749,43
6,2,2018-02-13,48.862423,44
6,2,2018-02-14,46.337902,45
6,2,2018-02-15,46.526814,46
6,2,2018-02-16,48.343903,47
6,2,2018-02-17,41.047565,48
6,2,2018-02-18,51.764744,49
6,2,2018-02-19,45.023727,50
6,2,2018-02-20,50.696545,51
6,2,2018-02-21,50.39005,52
6,2,2018-02-22,52.113148,53
6,2,2018-02-23,47.82847,54
6,2,2018-02-24,46.961815,55
6,2,2018-02-25,45.678455,56
6,2,2018-02-26,42.83533,57
6,2,2018-02-27,47.59817,58
6,2,2018-02-28,46.12087,59
6,2,2018-03-01,49.656555,60
6,2,2018-03-02,48.386047,61
6,2,2018-03-03,42.64779,62
6,2,2018-03-04,45.993774,63
6,2,2018-03-05,45.037712,64
6,2,2018-03-06,45.90395,65
6,2,2018-03-07,45.044197,66
6,2,2018-03-08,42.048862,67
6,2,2018-03-09,43.775112,68
6,2,2018-03-10,38.676647,69
6,2,2018-03-11,40.81564,70
6,2,2018-03-12,41.69311,71
6,2,2018-03-13,45.702164,72
6,2,2018-03-14,44.768105,73
6,2,2018-03-15,43.065975,74
6,2,2018-03-16,43.74265,75
6,2,2018-03-17,42.970295,76
6,2,2018-03-18,40.746876,77
6,2,2018-03-19,43.397953,78
6,2,2018-03-20,44.4183,79
6,2,2018-03-21,46.380707,80
6,2,2018-03-22,46.17543,81
6,2,2018-03-23,46.786736,82
6,2,2018-03-24,41.856808,83
6,2,2018-03-25,44.53516,84
6,2,2018-03-26,39.168114,85
6,2,2018-03-27,43.880524,86
6,2,2018-03-28,46.668995,87
6,2,2018-03-29,44.48023,88
6,2,2018-03-30,45.004784,89
6,2,2018-03-31,42.05037,90
7,2,2018-01-01,44.67415,1
7,2,2018-01-02,48.27764,2
7,2,2018-01-03,49.658787,3
7,2,2018-01-04,49.03567,4
7,2,2018-01-05,50.374577,5
7,2,2018-01-06,41.548656,6
7,2,2018-01-07,45.68235,7
7,2,2018-01-08,46.63957,8
7,2,2018-01-09,50.02441,9
7,2,2018-01-10,50.054016,10
7,2,2018-01-11,43.115635,11
7,2,2018-01-12,48.897945,12
7,2,2018-01-13,44.680923,13
7,2,2018-01-14,49.482155,14
7,2,2018-01-15,47.511036,15
7,2,2018-01-16,47.62497,16
7,2,2018-01-17,47.34046,17
7,2,2018-01-18,49.153088,18
7,2,2018-01-19,48.551548,19
7,2,2018-01-20,48.04207,20
7,2,2018-01-21,49.6206,21
7,2,2018-01-22,48.792057,22
7,2,2018-01-23,49.452904,23
7,2,2018-01-24,53.876175,24
7,2,2018-01-25,47.47989,25
7,2,2018-01-26,44.797848,26
7,2,2018-01-27,47.145115,27
7,2,2018-01-28,45.509346,28
7,2,2018-01-29,46.87346,29
7,2,2018-01-30,45.661076,30
7,2,2018-01-31,45.77259,31
7,2,2018-02-01,42.458687,32
7,2,2018-02-02,43.724934,33
7,2,2018-02-03,42.61006,34
7,2,2018-02-04,41.352886,35
7,2,2018-02-05,42.878777,36
7,2,2018-02-06,41.043755,37
7,2,2018-02-07,42.11866,38
7,2,2018-02-08,42.78683,39
7,2,2018-02-09,45.205414,40
7,2,2018-02-10,40.27334,41
7,2,2018-02-11,43.468155,42
7,2,2018-02-12,41.218857,43
7,2,2018-02-13,43.842415,44
7,2,2018-02-14,41.681614,45
7,2,2018-02-15,41.884903,46
7,2,2018-02-16,43.45235,47
7,2,2018-02-17,37.078857,48
7,2,2018-02-18,46.431522,49
7,2,2018-02-19,40.56186,50
7,2,2018-02-20,45.52904,51
7,2,2018-02-21,45.26204,52
7,2,2018-02-22,46.727425,53
7,2,2018-02-23,42.968845,54
7,2,2018-02-24,42.241665,55
7,2,2018-02-25,41.11837,56
7,2,2018-02-26,38.63002,57
7,2,2018-02-27,42.77896,58
7,2,2018-02-28,41.502037,59
7,2,2018-03-01,44.601955,60
7,2,2018-03-02,43.526283,61
7,2,2018-03-03,38.487038,62
7,2,2018-03-04,41.397873,63
7,2,2018-03-05,40.536785,64
7,2,2018-03-06,41.265064,65
7,2,2018-03-07,40.54152,66
7,2,2018-03-08,37.92184,67
7,2,2018-03-09,39.43103,68
7,2,2018-03-10,34.933006,69
7,2,2018-03-11,36.809315,70
7,2,2018-03-12,37.57728,71
7,2,2018-03-13,41.075134,72
7,2,2018-03-14,40.293762,73
7,2,2018-03-15,38.773327,74
7,2,2018-03-16,39.38473,75
7,2,2018-03-17,38.69644,76
7,2,2018-03-18,36.753384,77
7,2,2018-03-19,39.09425,78
7,2,2018-03-20,40.003937,79
7,2,2018-03-21,41.689713,80
7,2,2018-03-22,41.546402,81
7,2,2018-03-23,42.059856,82
7,2,2018-03-24,37.749702,83
7,2,2018-03-25,40.09736,84
7,2,2018-03-26,35.379333,85
7,2,2018-03-27,39.523434,86
7,2,2018-03-28,41.92296,87
7,2,2018-03-29,40.006382,88
7,2,2018-03-30,40.522736,89
7,2,2018-03-31,37.87803,90
8,2,2018-01-01,76.81015,1
8,2,2018-01-02,83.5677,2
8,2,2018-01-03,86.35037,3
8,2,2018-01-04,85.25975,4
8,2,2018-01-05,87.78138,5
8,2,2018-01-06,70.242256,6
8,2,2018-01-07,79.00786,7
8,2,2018-01-08,80.41038,8
8,2,2018-01-09,87.3652,9
8,2,2018-01-10,87.19884,10
8,2,2018-01-11,73.71677,11
8,2,2018-01-12,85.1438,12
8,2,2018-01-13,76.59555,13
8,2,2018-01-14,86.95575,14
8,2,2018-01-15,82.029755,15
8,2,2018-01-16,82.414444,16
8,2,2018-01-17,81.86944,17
8,2,2018-01-18,85.842415,18
8,2,2018-01-19,84.429825,19
8,2,2018-01-20,83.260704,20
8,2,2018-01-21,86.52328,21
8,2,2018-01-22,84.87111,22
